###############################################################################
#
# whisky1alt_fast, axis 1 of 1, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.18e+07  |2224079787|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  21|   1000000|     100|0.63545123|  PASSED
      rgb_lagged_sum|  22|   1000000|     100|0.70144216|  PASSED
      rgb_lagged_sum|  23|   1000000|     100|0.82003211|  PASSED
      rgb_lagged_sum|  24|   1000000|     100|0.93373395|  PASSED
      rgb_lagged_sum|  25|   1000000|     100|0.00300216|   WEAK
      rgb_lagged_sum|  26|   1000000|     100|0.67835364|  PASSED
      rgb_lagged_sum|  27|   1000000|     100|0.07203774|  PASSED
      rgb_lagged_sum|  28|   1000000|     100|0.98618595|  PASSED
      rgb_lagged_sum|  29|   1000000|     100|0.72204860|  PASSED
      rgb_lagged_sum|  30|   1000000|     100|0.05910472|  PASSED
      rgb_lagged_sum|  31|   1000000|     100|0.10156853|  PASSED
      rgb_lagged_sum|  32|   1000000|     100|0.19335928|  PASSED
     rgb_kstest_test|   0|     10000|    1000|0.16628426|  PASSED
     dab_bytedistrib|   0|  51200000|       1|0.98337279|  PASSED
             dab_dct| 256|     50000|       1|0.00000000|  FAILED
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.85296360|  PASSED
        dab_filltree|  32|  15000000|       1|0.02885625|  PASSED
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.00000000|  FAILED
       dab_filltree2|   1|   5000000|       1|0.00000000|  FAILED
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|1.00000000|  FAILED

###############################################################################
#
# whisky1alt_fast, axis 1 of 1, - direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.19e+07  |3657277084|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.74075304|  PASSED
      diehard_operm5|   0|   1000000|     100|0.00000000|  FAILED
  diehard_rank_32x32|   0|     40000|     100|0.92208905|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.00000000|  FAILED
   diehard_bitstream|   0|   2097152|     100|0.97120938|  PASSED
        diehard_opso|   0|   2097152|     100|0.00000000|  FAILED
        diehard_oqso|   0|   2097152|     100|0.00000000|  FAILED
         diehard_dna|   0|   2097152|     100|0.00000000|  FAILED
diehard_count_1s_str|   0|    256000|     100|0.00000000|  FAILED
diehard_count_1s_byt|   0|    256000|     100|0.00000000|  FAILED
 diehard_parking_lot|   0|     12000|     100|0.56023159|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.42310893|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.00212814|   WEAK
     diehard_squeeze|   0|    100000|     100|0.47524090|  PASSED
        diehard_sums|   0|       100|     100|0.04656102|  PASSED
        diehard_runs|   0|    100000|     100|0.36589256|  PASSED
        diehard_runs|   0|    100000|     100|0.17203557|  PASSED
       diehard_craps|   0|    200000|     100|0.42979200|  PASSED
       diehard_craps|   0|    200000|     100|0.02715294|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.00000000|  FAILED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.00000000|  FAILED
         sts_monobit|   1|    100000|     100|0.30547792|  PASSED
            sts_runs|   2|    100000|     100|0.12510448|  PASSED
          sts_serial|   1|    100000|     100|0.58860102|  PASSED
          sts_serial|   2|    100000|     100|0.00056109|   WEAK
          sts_serial|   3|    100000|     100|0.00591666|  PASSED
          sts_serial|   3|    100000|     100|0.53233714|  PASSED
          sts_serial|   4|    100000|     100|0.98715871|  PASSED
          sts_serial|   4|    100000|     100|0.02290717|  PASSED
          sts_serial|   5|    100000|     100|0.04178266|  PASSED
          sts_serial|   5|    100000|     100|0.00088952|   WEAK
          sts_serial|   6|    100000|     100|0.00095517|   WEAK
          sts_serial|   6|    100000|     100|0.00325548|   WEAK
          sts_serial|   7|    100000|     100|0.00154452|   WEAK
          sts_serial|   7|    100000|     100|0.20789354|  PASSED
          sts_serial|   8|    100000|     100|0.00142066|   WEAK
          sts_serial|   8|    100000|     100|0.72126274|  PASSED
          sts_serial|   9|    100000|     100|0.02654479|  PASSED
          sts_serial|   9|    100000|     100|0.09316121|  PASSED
          sts_serial|  10|    100000|     100|0.93349935|  PASSED
          sts_serial|  10|    100000|     100|0.04225577|  PASSED
          sts_serial|  11|    100000|     100|0.44472847|  PASSED
          sts_serial|  11|    100000|     100|0.32454991|  PASSED
          sts_serial|  12|    100000|     100|0.51652659|  PASSED
          sts_serial|  12|    100000|     100|0.32038711|  PASSED
          sts_serial|  13|    100000|     100|0.48580538|  PASSED
