###############################################################################
#
# whisky3, axis 1 of 3, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.20e+07  |2296672033|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
  diehard_rank_32x32|   0|     40000|     100|0.65297752|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.23678663|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.27164034|  PASSED
        diehard_opso|   0|   2097152|     100|0.70521913|  PASSED
        diehard_oqso|   0|   2097152|     100|0.28605425|  PASSED
         diehard_dna|   0|   2097152|     100|0.06797415|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.82422017|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.52065313|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.28041223|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.82171698|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.35342080|  PASSED
     diehard_squeeze|   0|    100000|     100|0.12135642|  PASSED
        diehard_sums|   0|       100|     100|0.14841822|  PASSED
        diehard_runs|   0|    100000|     100|0.90278997|  PASSED
        diehard_runs|   0|    100000|     100|0.93717218|  PASSED
       diehard_craps|   0|    200000|     100|0.88944573|  PASSED
       diehard_craps|   0|    200000|     100|0.26579792|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.96889502|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.17252460|  PASSED
         sts_monobit|   1|    100000|     100|0.76318168|  PASSED
            sts_runs|   2|    100000|     100|0.91624742|  PASSED
          sts_serial|   1|    100000|     100|0.74284661|  PASSED
          sts_serial|   2|    100000|     100|0.49538876|  PASSED
          sts_serial|   3|    100000|     100|0.77661286|  PASSED
          sts_serial|   3|    100000|     100|0.89609032|  PASSED
          sts_serial|   4|    100000|     100|0.47710752|  PASSED
          sts_serial|   4|    100000|     100|0.53565618|  PASSED
          sts_serial|   5|    100000|     100|0.96475490|  PASSED
          sts_serial|   5|    100000|     100|0.43445664|  PASSED
          sts_serial|   6|    100000|     100|0.76793200|  PASSED
          sts_serial|   6|    100000|     100|0.44436697|  PASSED
          sts_serial|   7|    100000|     100|0.72079028|  PASSED
          sts_serial|   7|    100000|     100|0.98952778|  PASSED
          sts_serial|   8|    100000|     100|0.94800652|  PASSED
          sts_serial|   8|    100000|     100|0.98138525|  PASSED
          sts_serial|   9|    100000|     100|0.57865166|  PASSED
          sts_serial|   9|    100000|     100|0.96768071|  PASSED
          sts_serial|  10|    100000|     100|0.63544574|  PASSED
          sts_serial|  10|    100000|     100|0.54983905|  PASSED
          sts_serial|  11|    100000|     100|0.05478453|  PASSED
          sts_serial|  11|    100000|     100|0.05719010|  PASSED
          sts_serial|  12|    100000|     100|0.01611883|  PASSED
          sts_serial|  12|    100000|     100|0.07143643|  PASSED
          sts_serial|  13|    100000|     100|0.16610155|  PASSED
          sts_serial|  13|    100000|     100|0.68157700|  PASSED
          sts_serial|  14|    100000|     100|0.03339139|  PASSED
          sts_serial|  14|    100000|     100|0.27432413|  PASSED
          sts_serial|  15|    100000|     100|0.95113675|  PASSED
          sts_serial|  15|    100000|     100|0.70177133|  PASSED
          sts_serial|  16|    100000|     100|0.66096652|  PASSED
          sts_serial|  16|    100000|     100|0.99585724|   WEAK
         rgb_bitdist|   1|    100000|     100|0.95075459|  PASSED
         rgb_bitdist|   2|    100000|     100|0.15500266|  PASSED
         rgb_bitdist|   3|    100000|     100|0.61861227|  PASSED
         rgb_bitdist|   4|    100000|     100|0.35725310|  PASSED
         rgb_bitdist|   5|    100000|     100|0.19074024|  PASSED
         rgb_bitdist|   6|    100000|     100|0.48965366|  PASSED
         rgb_bitdist|   7|    100000|     100|0.31364728|  PASSED
         rgb_bitdist|   8|    100000|     100|0.39899326|  PASSED
         rgb_bitdist|   9|    100000|     100|0.14010635|  PASSED
         rgb_bitdist|  10|    100000|     100|0.36976969|  PASSED
         rgb_bitdist|  11|    100000|     100|0.52035337|  PASSED
         rgb_bitdist|  12|    100000|     100|0.69691200|  PASSED
rgb_minimum_distance|   2|     10000|    1000|0.91045275|  PASSED
rgb_minimum_distance|   3|     10000|    1000|0.74613813|  PASSED
rgb_minimum_distance|   4|     10000|    1000|0.79520773|  PASSED
rgb_minimum_distance|   5|     10000|    1000|0.00560759|  PASSED
    rgb_permutations|   2|    100000|     100|0.60457815|  PASSED
    rgb_permutations|   3|    100000|     100|0.91903543|  PASSED
    rgb_permutations|   4|    100000|     100|0.89441263|  PASSED
    rgb_permutations|   5|    100000|     100|0.54486475|  PASSED
      rgb_lagged_sum|   0|   1000000|     100|0.97923968|  PASSED
      rgb_lagged_sum|   1|   1000000|     100|0.58694667|  PASSED
      rgb_lagged_sum|   2|   1000000|     100|0.72065394|  PASSED
      rgb_lagged_sum|   3|   1000000|     100|0.62443766|  PASSED
      rgb_lagged_sum|   4|   1000000|     100|0.22360196|  PASSED
      rgb_lagged_sum|   5|   1000000|     100|0.43329994|  PASSED
      rgb_lagged_sum|   6|   1000000|     100|0.92911993|  PASSED
      rgb_lagged_sum|   7|   1000000|     100|0.55777322|  PASSED
      rgb_lagged_sum|   8|   1000000|     100|0.80227398|  PASSED
      rgb_lagged_sum|   9|   1000000|     100|0.57054035|  PASSED
      rgb_lagged_sum|  10|   1000000|     100|0.93414852|  PASSED
      rgb_lagged_sum|  11|   1000000|     100|0.71774987|  PASSED
      rgb_lagged_sum|  12|   1000000|     100|0.99990119|   WEAK
      rgb_lagged_sum|  13|   1000000|     100|0.64794014|  PASSED
      rgb_lagged_sum|  14|   1000000|     100|0.42302001|  PASSED
      rgb_lagged_sum|  15|   1000000|     100|0.96701769|  PASSED
      rgb_lagged_sum|  16|   1000000|     100|0.86884933|  PASSED
      rgb_lagged_sum|  17|   1000000|     100|0.66758482|  PASSED
      rgb_lagged_sum|  18|   1000000|     100|0.73518601|  PASSED
      rgb_lagged_sum|  19|   1000000|     100|0.60232198|  PASSED
      rgb_lagged_sum|  20|   1000000|     100|0.93389463|  PASSED
      rgb_lagged_sum|  21|   1000000|     100|0.97601612|  PASSED
      rgb_lagged_sum|  22|   1000000|     100|0.99607138|   WEAK
      rgb_lagged_sum|  23|   1000000|     100|0.55466049|  PASSED
      rgb_lagged_sum|  24|   1000000|     100|0.99560091|   WEAK
      rgb_lagged_sum|  25|   1000000|     100|0.48729656|  PASSED
      rgb_lagged_sum|  26|   1000000|     100|0.65762959|  PASSED
      rgb_lagged_sum|  27|   1000000|     100|0.55603926|  PASSED
      rgb_lagged_sum|  28|   1000000|     100|0.94599570|  PASSED
      rgb_lagged_sum|  29|   1000000|     100|0.20272482|  PASSED
      rgb_lagged_sum|  30|   1000000|     100|0.68932393|  PASSED
      rgb_lagged_sum|  31|   1000000|     100|0.66581773|  PASSED
      rgb_lagged_sum|  32|   1000000|     100|0.99550120|   WEAK
     rgb_kstest_test|   0|     10000|    1000|0.01659658|  PASSED
     dab_bytedistrib|   0|  51200000|       1|0.32893204|  PASSED
             dab_dct| 256|     50000|       1|0.64204227|  PASSED
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.56833491|  PASSED
        dab_filltree|  32|  15000000|       1|0.93383645|  PASSED
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.10131596|  PASSED
       dab_filltree2|   1|   5000000|       1|0.38455755|  PASSED
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.36077461|  PASSED

###############################################################################
#
# whisky3, axis 2 of 3, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.70e+07  |1545107020|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.78322143|  PASSED
      diehard_operm5|   0|   1000000|     100|0.96031533|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.99553102|   WEAK
    diehard_rank_6x8|   0|    100000|     100|0.41408722|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.90466509|  PASSED
        diehard_opso|   0|   2097152|     100|0.81246738|  PASSED
        diehard_oqso|   0|   2097152|     100|0.75437201|  PASSED
         diehard_dna|   0|   2097152|     100|0.70846622|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.74906680|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.45363441|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.75842967|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.94351497|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.44263223|  PASSED
     diehard_squeeze|   0|    100000|     100|0.77163689|  PASSED
        diehard_sums|   0|       100|     100|0.11371616|  PASSED
        diehard_runs|   0|    100000|     100|0.19120918|  PASSED
        diehard_runs|   0|    100000|     100|0.93134084|  PASSED
       diehard_craps|   0|    200000|     100|0.03446264|  PASSED
       diehard_craps|   0|    200000|     100|0.94463661|  PASSED
