###############################################################################
#
# whisky2alt, axis 1 of 2, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.20e+07  | 597203269|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  21|   1000000|     100|0.89761157|  PASSED
      rgb_lagged_sum|  22|   1000000|     100|0.01052931|  PASSED
      rgb_lagged_sum|  23|   1000000|     100|0.63429929|  PASSED
      rgb_lagged_sum|  24|   1000000|     100|0.19065054|  PASSED
      rgb_lagged_sum|  25|   1000000|     100|0.07670052|  PASSED
      rgb_lagged_sum|  26|   1000000|     100|0.89448142|  PASSED
      rgb_lagged_sum|  27|   1000000|     100|0.64220046|  PASSED
      rgb_lagged_sum|  28|   1000000|     100|0.17365967|  PASSED
      rgb_lagged_sum|  29|   1000000|     100|0.03081944|  PASSED
      rgb_lagged_sum|  30|   1000000|     100|0.96405661|  PASSED
      rgb_lagged_sum|  31|   1000000|     100|0.88938372|  PASSED
      rgb_lagged_sum|  32|   1000000|     100|0.17688525|  PASSED
     rgb_kstest_test|   0|     10000|    1000|0.91424607|  PASSED
     dab_bytedistrib|   0|  51200000|       1|0.38704234|  PASSED
             dab_dct| 256|     50000|       1|0.91814030|  PASSED
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.79510841|  PASSED
        dab_filltree|  32|  15000000|       1|0.04632413|  PASSED
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.65575287|  PASSED
       dab_filltree2|   1|   5000000|       1|0.24333486|  PASSED
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.13012738|  PASSED

###############################################################################
#
# whisky2alt, axis 1 of 2, - direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.96e+07  |2075730511|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.39493622|  PASSED
      diehard_operm5|   0|   1000000|     100|0.19409876|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.73994833|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.50311809|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.46250407|  PASSED
        diehard_opso|   0|   2097152|     100|0.23923348|  PASSED
        diehard_oqso|   0|   2097152|     100|0.90706150|  PASSED
         diehard_dna|   0|   2097152|     100|0.79692498|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.85173897|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.65734918|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.58615511|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.71871766|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.75707989|  PASSED
     diehard_squeeze|   0|    100000|     100|0.78101105|  PASSED
        diehard_sums|   0|       100|     100|0.07816968|  PASSED
        diehard_runs|   0|    100000|     100|0.64064881|  PASSED
        diehard_runs|   0|    100000|     100|0.09844299|  PASSED
