###############################################################################
#
# whisky_sha256, axis 1 of 8, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.71e+07  |3146126068|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  19|   1000000|     100|0.19567358|  PASSED
      rgb_lagged_sum|  20|   1000000|     100|0.38393258|  PASSED
      rgb_lagged_sum|  21|   1000000|     100|0.87594394|  PASSED
      rgb_lagged_sum|  22|   1000000|     100|0.99078243|  PASSED
      rgb_lagged_sum|  23|   1000000|     100|0.04180891|  PASSED
      rgb_lagged_sum|  24|   1000000|     100|0.73757323|  PASSED
      rgb_lagged_sum|  25|   1000000|     100|0.03841319|  PASSED
      rgb_lagged_sum|  26|   1000000|     100|0.79279964|  PASSED
      rgb_lagged_sum|  27|   1000000|     100|0.57096668|  PASSED
      rgb_lagged_sum|  28|   1000000|     100|0.73354673|  PASSED
      rgb_lagged_sum|  29|   1000000|     100|0.54931588|  PASSED
      rgb_lagged_sum|  30|   1000000|     100|0.86036300|  PASSED
      rgb_lagged_sum|  31|   1000000|     100|0.50858752|  PASSED
      rgb_lagged_sum|  32|   1000000|     100|0.94865346|  PASSED
     rgb_kstest_test|   0|     10000|    1000|0.38353533|  PASSED
     dab_bytedistrib|   0|  51200000|       1|0.77481097|  PASSED
             dab_dct| 256|     50000|       1|0.84196837|  PASSED
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.46595456|  PASSED
        dab_filltree|  32|  15000000|       1|0.07824339|  PASSED
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.54863969|  PASSED
       dab_filltree2|   1|   5000000|       1|0.75866490|  PASSED
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.74836856|  PASSED

###############################################################################
#
# whisky_sha256, axis 2 of 8, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.82e+07  |3947649228|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.85162655|  PASSED
      diehard_operm5|   0|   1000000|     100|0.53888681|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.23676531|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.91621453|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.08688023|  PASSED
        diehard_opso|   0|   2097152|     100|0.21192835|  PASSED
        diehard_oqso|   0|   2097152|     100|0.97113248|  PASSED
         diehard_dna|   0|   2097152|     100|0.93549823|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.93684472|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.39503526|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.71320308|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.20242386|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.13125446|  PASSED
     diehard_squeeze|   0|    100000|     100|0.56172313|  PASSED
        diehard_sums|   0|       100|     100|0.00759525|  PASSED
        diehard_runs|   0|    100000|     100|0.80869219|  PASSED
        diehard_runs|   0|    100000|     100|0.78124270|  PASSED
       diehard_craps|   0|    200000|     100|0.97376974|  PASSED
       diehard_craps|   0|    200000|     100|0.13489243|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.76411619|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.70104096|  PASSED
         sts_monobit|   1|    100000|     100|0.17916476|  PASSED
            sts_runs|   2|    100000|     100|0.92108055|  PASSED
          sts_serial|   1|    100000|     100|0.96650560|  PASSED
          sts_serial|   2|    100000|     100|0.32496832|  PASSED
          sts_serial|   3|    100000|     100|0.54097057|  PASSED
          sts_serial|   3|    100000|     100|0.92545552|  PASSED
          sts_serial|   4|    100000|     100|0.88984921|  PASSED
          sts_serial|   4|    100000|     100|0.64918215|  PASSED
          sts_serial|   5|    100000|     100|0.58265426|  PASSED
          sts_serial|   5|    100000|     100|0.91881751|  PASSED
          sts_serial|   6|    100000|     100|0.99781505|   WEAK
          sts_serial|   6|    100000|     100|0.43094543|  PASSED
          sts_serial|   7|    100000|     100|0.98045072|  PASSED
          sts_serial|   7|    100000|     100|0.77311184|  PASSED
          sts_serial|   8|    100000|     100|0.74538446|  PASSED
          sts_serial|   8|    100000|     100|0.35706159|  PASSED
          sts_serial|   9|    100000|     100|0.45097378|  PASSED
          sts_serial|   9|    100000|     100|0.43574953|  PASSED
          sts_serial|  10|    100000|     100|0.89595924|  PASSED
          sts_serial|  10|    100000|     100|0.12528386|  PASSED
          sts_serial|  11|    100000|     100|0.56985169|  PASSED
          sts_serial|  11|    100000|     100|0.08711751|  PASSED
          sts_serial|  12|    100000|     100|0.28790794|  PASSED
          sts_serial|  12|    100000|     100|0.62668087|  PASSED
          sts_serial|  13|    100000|     100|0.43364775|  PASSED
          sts_serial|  13|    100000|     100|0.70944160|  PASSED
          sts_serial|  14|    100000|     100|0.99780950|   WEAK
          sts_serial|  14|    100000|     100|0.81347348|  PASSED
          sts_serial|  15|    100000|     100|0.39410752|  PASSED
          sts_serial|  15|    100000|     100|0.65461443|  PASSED
          sts_serial|  16|    100000|     100|0.96665044|  PASSED
          sts_serial|  16|    100000|     100|0.45379719|  PASSED
         rgb_bitdist|   1|    100000|     100|0.30249457|  PASSED
         rgb_bitdist|   2|    100000|     100|0.74428290|  PASSED
         rgb_bitdist|   3|    100000|     100|0.11593477|  PASSED
         rgb_bitdist|   4|    100000|     100|0.28210557|  PASSED
         rgb_bitdist|   5|    100000|     100|0.71225676|  PASSED
         rgb_bitdist|   6|    100000|     100|0.76698906|  PASSED
         rgb_bitdist|   7|    100000|     100|0.62688018|  PASSED
         rgb_bitdist|   8|    100000|     100|0.83016176|  PASSED
         rgb_bitdist|   9|    100000|     100|0.29507548|  PASSED
         rgb_bitdist|  10|    100000|     100|0.98924017|  PASSED
         rgb_bitdist|  11|    100000|     100|0.88061615|  PASSED
         rgb_bitdist|  12|    100000|     100|0.06056687|  PASSED
rgb_minimum_distance|   2|     10000|    1000|0.63942878|  PASSED
rgb_minimum_distance|   3|     10000|    1000|0.58789804|  PASSED
rgb_minimum_distance|   4|     10000|    1000|0.96003521|  PASSED
rgb_minimum_distance|   5|     10000|    1000|0.21140959|  PASSED
    rgb_permutations|   2|    100000|     100|0.14233625|  PASSED
    rgb_permutations|   3|    100000|     100|0.93175233|  PASSED
    rgb_permutations|   4|    100000|     100|0.31598144|  PASSED
    rgb_permutations|   5|    100000|     100|0.63782772|  PASSED
      rgb_lagged_sum|   0|   1000000|     100|0.86133716|  PASSED
      rgb_lagged_sum|   1|   1000000|     100|0.87363672|  PASSED
      rgb_lagged_sum|   2|   1000000|     100|0.99438486|  PASSED
      rgb_lagged_sum|   3|   1000000|     100|0.88767765|  PASSED
      rgb_lagged_sum|   4|   1000000|     100|0.08909346|  PASSED
      rgb_lagged_sum|   5|   1000000|     100|0.36035768|  PASSED
      rgb_lagged_sum|   6|   1000000|     100|0.04196825|  PASSED
      rgb_lagged_sum|   7|   1000000|     100|0.23614178|  PASSED
      rgb_lagged_sum|   8|   1000000|     100|0.69016102|  PASSED
      rgb_lagged_sum|   9|   1000000|     100|0.82658079|  PASSED
      rgb_lagged_sum|  10|   1000000|     100|0.40505966|  PASSED
      rgb_lagged_sum|  11|   1000000|     100|0.44035274|  PASSED
