###############################################################################
#
# whisky4alt, axis 1 of 4, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.66e+07  |2956171052|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.55476985|  PASSED
      diehard_operm5|   0|   1000000|     100|0.93753603|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.03910410|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.53757216|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.80108708|  PASSED
        diehard_opso|   0|   2097152|     100|0.22645639|  PASSED
        diehard_oqso|   0|   2097152|     100|0.63288202|  PASSED
         diehard_dna|   0|   2097152|     100|0.37474721|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.71710483|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.64761088|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.05029399|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.91193068|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.88679879|  PASSED
     diehard_squeeze|   0|    100000|     100|0.91544895|  PASSED
        diehard_sums|   0|       100|     100|0.38050347|  PASSED
        diehard_runs|   0|    100000|     100|0.21509144|  PASSED
        diehard_runs|   0|    100000|     100|0.98720523|  PASSED
       diehard_craps|   0|    200000|     100|0.26327614|  PASSED
       diehard_craps|   0|    200000|     100|0.98160948|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.49349590|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.08662178|  PASSED
         sts_monobit|   1|    100000|     100|0.30279681|  PASSED
            sts_runs|   2|    100000|     100|0.09824334|  PASSED
          sts_serial|   1|    100000|     100|0.50822865|  PASSED
          sts_serial|   2|    100000|     100|0.97543975|  PASSED
          sts_serial|   3|    100000|     100|0.15258863|  PASSED
          sts_serial|   3|    100000|     100|0.87521411|  PASSED
          sts_serial|   4|    100000|     100|0.41217865|  PASSED
          sts_serial|   4|    100000|     100|0.53278790|  PASSED
          sts_serial|   5|    100000|     100|0.27540959|  PASSED
          sts_serial|   5|    100000|     100|0.11357768|  PASSED
          sts_serial|   6|    100000|     100|0.27583963|  PASSED
          sts_serial|   6|    100000|     100|0.41133435|  PASSED
          sts_serial|   7|    100000|     100|0.59152462|  PASSED
          sts_serial|   7|    100000|     100|0.62432356|  PASSED
          sts_serial|   8|    100000|     100|0.62271724|  PASSED
          sts_serial|   8|    100000|     100|0.97885277|  PASSED
          sts_serial|   9|    100000|     100|0.42144113|  PASSED
          sts_serial|   9|    100000|     100|0.13163782|  PASSED
          sts_serial|  10|    100000|     100|0.79283777|  PASSED
          sts_serial|  10|    100000|     100|0.86722704|  PASSED
          sts_serial|  11|    100000|     100|0.69134778|  PASSED
